Learning Curves:
Net:, Epoch:, Train Loss:, Train Error:,  Validation Loss:, Validation Error:
14,14,23.047244449224213,0.696,23.177623880735535,2.56
14,15,23.04025923063957,0.48,23.17278448508814,2.42
14,16,23.03790619553327,0.43,23.18252416590638,2.48
14,17,23.036993730006888,0.396,23.18450897644643,2.41
14,18,23.054008618579566,0.776,23.192568074182216,2.6
14,19,23.04304029284874,0.512,23.17140697338554,2.33
14,20,23.04062524685242,0.47400000000000003,23.185250962964567,2.29
15,0,23.252648305843152,7.12,23.24040205864983,6.41
15,1,23.16572998797492,4.417999999999999,23.171707121338994,4.43
15,2,23.126889922313648,3.144,23.144514190965197,3.88
15,3,23.107180761007903,2.538,23.133182171110814,3.4799999999999995
15,4,23.09295342636298,2.098,23.1279786265194,3.16
15,5,23.081931284149483,1.748,23.123881606057036,3.01
15,6,23.073770210575898,1.51,23.121469372943917,2.81
15,7,23.066837664841014,1.282,23.120836468275062,2.8000000000000003
15,8,23.06252200964936,1.13,23.12226322345965,2.78
15,9,23.057972815640966,0.97,23.122502062389927,2.78
15,10,23.05640418586365,0.942,23.126810697804466,2.79
15,11,23.050860414958372,0.74,23.125142623562017,2.71
15,12,23.047624737534708,0.64,23.125883534210338,2.65
15,13,23.044062368669525,0.504,23.12596445852298,2.58
15,14,23.041563165282703,0.432,23.12746753473385,2.55
15,15,23.039382393214744,0.35200000000000004,23.12844590205003,2.44
15,16,23.037287722297506,0.27399999999999997,23.12947268964007,2.44
15,17,23.035662811265308,0.22,23.130730900279975,2.44
15,18,23.03426637556742,0.17600000000000002,23.13264572087651,2.42
15,19,23.033001521114386,0.14200000000000002,23.134565245281745,2.39
15,20,23.03197252126887,0.092,23.136075851406066,2.36
16,0,23.30050315543016,8.155999999999999,23.278645136318975,7.2700000000000005
16,1,23.22195415666486,5.902,23.213229253892152,5.41
16,2,23.181594276394122,4.658,23.182173276580514,4.45
16,3,23.155298842555034,3.8600000000000003,23.163941617964294,3.7600000000000002
16,4,23.137566956783985,3.398,23.152799966573202,3.49
16,5,23.124053292274116,2.9579999999999997,23.144832845203663,3.2800000000000002
16,6,23.11171327683402,2.5700000000000003,23.138145615657358,3.15
16,7,23.103029797119596,2.3040000000000003,23.1342951613726,3.1300000000000003
16,8,23.09535378566149,2.09,23.130695836511546,3.06
16,9,23.089258272313607,1.9460000000000002,23.128515650121365,2.98
16,10,23.08324183016118,1.772,23.126288082912755,2.8000000000000003
16,11,23.078080275130542,1.592,23.125041006233154,2.77
16,12,23.073594540266818,1.438,23.12412576016486,2.75
16,13,23.069211432191967,1.2919999999999998,23.122904525930963,2.75
16,14,23.066061526272083,1.188,23.12332507447591,2.83
16,15,23.063334721899267,1.1159999999999999,23.123494985765998,2.82
16,16,23.060157162290547,1.044,23.12332986267228,2.75
16,17,23.057415666401862,0.954,23.123598945852358,2.78
16,18,23.05511725400113,0.898,23.124177969787254,2.78
16,19,23.053276323739706,0.828,23.125272064388792,2.76
16,20,23.05089851763894,0.742,23.125056154944932,2.7199999999999998
17,0,23.337510264018285,9.388,23.308913562855388,8.23
17,1,23.244599899393595,6.386,23.23092386616416,5.83
17,2,23.199323523300457,5.0200000000000005,23.193991285316567,4.6
17,3,23.171187908130307,4.238,23.17235711871176,4.09
17,4,23.15155439099419,3.6859999999999995,23.158155528514285,3.6999999999999997
17,5,23.136782218003347,3.234,23.148205202132708,3.51
17,6,23.125172417818295,2.92,23.141203576932853,3.44
17,7,23.11573840210571,2.626,23.13554250043737,3.15
17,8,23.107798855524862,2.398,23.131144439678796,3.06
17,9,23.101115744493146,2.22,23.127869763810466,2.97
17,10,23.095601342196773,2.0500000000000003,23.125604116268654,2.93
17,11,23.090324328968563,1.8880000000000001,23.12341604790321,2.91
17,12,23.086041097534437,1.7500000000000002,23.122038721076535,2.87
17,13,23.08148207830609,1.59,23.12035806170506,2.82
17,14,23.077578664092364,1.484,23.119215694419655,2.73
17,15,23.073784076061592,1.354,23.11811000096826,2.69
17,16,23.070856113647526,1.2919999999999998,23.117779170208976,2.6
17,17,23.067463587222587,1.184,23.11694339175084,2.55
17,18,23.064682581536943,1.106,23.116511615603958,2.53
17,19,23.061731066951392,1.016,23.116033963552535,2.54
17,20,23.059403256450853,0.936,23.115977174339267,2.55
18,0,23.414329861876062,11.676,23.38018292996445,10.43
18,1,23.298390890825946,8.222,23.280087079940568,7.4399999999999995
18,2,23.252739401341096,6.854,23.242228406527317,6.3100000000000005
18,3,23.224630562864217,5.994,23.220605757285725,5.62
18,4,23.202467935506515,5.351999999999999,23.20412484728395,5.319999999999999
18,5,23.183617679757084,4.758,23.190613703528964,4.95
18,6,23.16814471636806,4.33,23.179932408660566,4.5600000000000005
18,7,23.15504356562363,3.934,23.17090994212737,4.18
18,8,23.143545371100668,3.5860000000000003,23.163237785549338,3.8699999999999997
18,9,23.13402039866554,3.2419999999999995,23.157002375183268,3.65
18,10,23.1254050102463,3.008,23.15144636425571,3.46
18,11,23.118296702629795,2.746,23.147083454186376,3.34
18,12,23.112257463238524,2.55,23.14379591113628,3.2300000000000004
18,13,23.10661616308728,2.398,23.140591414358003,3.16
18,14,23.101714828801235,2.23,23.138006476364513,3.1300000000000003
18,15,23.09717774530644,2.076,23.1356328751128,3.09
18,16,23.092960336038704,1.932,23.133445813112914,2.93
18,17,23.08925006526933,1.806,23.131736561850186,2.91
18,18,23.08577979273628,1.7080000000000002,23.13028371356391,2.86
18,19,23.082601639975362,1.6199999999999999,23.129159309235103,2.82
18,20,23.079664304304238,1.542,23.12821779809598,2.83
19,0,23.488569618041247,14.12,23.44933373523742,12.540000000000001
19,1,23.308541039959024,8.662,23.288200712687075,7.79
19,2,23.25251090636955,6.84,23.241073008218933,6.23
19,3,23.218308608218347,5.748,23.213342389687142,5.34
19,4,23.194126688726634,4.992,23.194474604333703,4.78
19,5,23.175442183221026,4.392,23.180617213157028,4.43
19,6,23.161011819970017,4.018,23.170305659774527,4.16
19,7,23.14898035798978,3.644,23.161943186179506,3.9800000000000004
19,8,23.138611873920183,3.374,23.15514319415074,3.7699999999999996
19,9,23.129720383387237,3.088,23.149415933745885,3.66
19,10,23.121962559857554,2.8080000000000003,23.14490082146529,3.5700000000000003
19,11,23.115344224644765,2.598,23.141170917897195,3.4000000000000004
19,12,23.10916377019881,2.418,23.138019908007134,3.2800000000000002
19,13,23.104129508303863,2.268,23.135458040045076,3.1399999999999997
19,14,23.099425076367794,2.152,23.132964513776223,3.08
19,15,23.095016120238217,2.0140000000000002,23.131002052663593,3.02
19,16,23.090879942678182,1.892,23.129228913192545,2.94
19,17,23.08684001248563,1.744,23.127398696266738,2.88
19,18,23.083379594306948,1.6480000000000001,23.12631277822557,2.9000000000000004
19,19,23.07999450649455,1.532,23.124921140819247,2.88
19,20,23.07700437697156,1.444,23.12400429038358,2.86
19,21,23.074326344913455,1.362,23.123352150868623,2.8400000000000003
19,22,23.071566661075302,1.286,23.122443977088437,2.82
19,23,23.069078233436848,1.214,23.12182030121289,2.79
19,24,23.06683714749654,1.134,23.121596983563933,2.77
19,25,23.06494181463612,1.0739999999999998,23.121496121959545,2.76
19,26,23.06287863307432,1.0,23.121262409235324,2.73
19,27,23.061088687436786,0.936,23.12113178201431,2.76
19,28,23.05939862021237,0.886,23.121286093488123,2.78
19,29,23.05776438627755,0.8240000000000001,23.12130266527515,2.77
19,30,23.055974770194325,0.776,23.121070115721412,2.75
19,31,23.05435544863192,0.72,23.12089727877147,2.71
19,32,23.05296449634386,0.6779999999999999,23.12107346070255,2.68
19,33,23.051675706612546,0.638,23.12124334753237,2.6599999999999997
19,34,23.050304858547893,0.592,23.121263989828247,2.67
19,35,23.049154969621785,0.5579999999999999,23.12156411313458,2.64
19,36,23.04810440271844,0.52,23.121933018775728,2.63
19,37,23.046953341305734,0.49,23.122026624480018,2.63
19,38,23.045964336135004,0.44600000000000006,23.12228748416647,2.62
19,39,23.044974579865354,0.418,23.12261204413787,2.64
19,40,23.044095551830345,0.382,23.12304238824358,2.67
20,0,23.4167813638899,11.926,23.381993646761103,10.67
20,1,23.293722512118922,8.048,23.27157037030965,7.66
20,2,23.248669431969333,6.78,23.23251150947945,6.29
20,3,23.2176341963646,5.811999999999999,23.207401049588974,5.319999999999999
20,4,23.19411605338336,5.096,23.189626465132477,4.78
20,5,23.176434402582046,4.585999999999999,23.177191687811494,4.41
20,6,23.16164924968511,4.098,23.167198939556222,4.09
20,7,23.14998193745533,3.778,23.159765571362815,3.8699999999999997
20,8,23.139693080138372,3.428,23.153375788755696,3.63
20,9,23.13117325419908,3.1419999999999995,23.148511931246645,3.55
20,10,23.123374941085597,2.894,23.144018675253132,3.39
20,11,23.116621275504734,2.7,23.14049575553036,3.3300000000000005
20,12,23.1100252394393,2.494,23.13698831471031,3.2300000000000004
20,13,23.10445862210296,2.346,23.134289521947778,3.09
20,14,23.09950143346275,2.186,23.131827393636854,3.08
20,15,23.094496673915597,2.008,23.12938005371408,3.01
20,16,23.09024793635461,1.854,23.127468175135363,2.9899999999999998
20,17,23.08659036084403,1.718,23.126057213788542,2.9499999999999997
20,18,23.08312976960581,1.5959999999999999,23.124680129210468,2.91
20,19,23.080088849523833,1.512,23.123576352917198,2.87
20,20,23.07717613381041,1.424,23.12252941981087,2.8899999999999997
20,21,23.074535095997014,1.3559999999999999,23.121574165010916,2.88
20,22,23.07222073291144,1.298,23.121015306749406,2.82
20,23,23.069926520216455,1.218,23.12037591930382,2.77
20,24,23.067981560065853,1.166,23.1201613566053,2.78
20,25,23.066015006819153,1.1079999999999999,23.11978930655502,2.83
20,26,23.063987356381393,1.06,23.1193374071999,2.83
20,27,23.062352067471732,1.002,23.119394075548016,2.8000000000000003
20,28,23.060607782095303,0.9400000000000001,23.119135523154107,2.75
20,29,23.0589365059654,0.878,23.118862682793765,2.69
20,30,23.057449142518877,0.822,23.118742354551962,2.6599999999999997
20,31,23.055802677488174,0.788,23.11865260288188,2.59
20,32,23.054538233917555,0.764,23.118707244086668,2.58
20,33,23.053084227985874,0.714,23.118603945312447,2.54
20,34,23.051845300324302,0.674,23.118689311253743,2.53
20,35,23.050555669032292,0.624,23.11871030797177,2.53
20,36,23.049388522833073,0.5680000000000001,23.118624907469222,2.52
20,37,23.04839079667644,0.532,23.11892430419751,2.5100000000000002
20,38,23.047385871792375,0.52,23.11906591226131,2.46
20,39,23.04629548542435,0.47800000000000004,23.119382435978313,2.44
20,40,23.045409882369704,0.45599999999999996,23.11943494858772,2.44
20,41,23.044539634740758,0.424,23.119625990920714,2.41
20,42,23.043651853283727,0.38,23.11990786121089,2.4299999999999997
20,43,23.042836243034735,0.348,23.12016041902934,2.4299999999999997
20,44,23.04213341020003,0.32,23.12039883695446,2.41
20,45,23.04139965724344,0.296,23.12070179127503,2.46
20,46,23.040633950015806,0.268,23.120855070748547,2.45
20,47,23.040034035302924,0.252,23.12122762940016,2.46
20,48,23.039414240536956,0.22799999999999998,23.12150765581677,2.45
20,49,23.038867063353234,0.20400000000000001,23.121797142611307,2.42
20,50,23.038323710985313,0.192,23.12215354218431,2.4299999999999997
20,51,23.03780227647095,0.17600000000000002,23.122602952743605,2.46
20,52,23.037325672538874,0.166,23.122863004497038,2.48
20,53,23.036877109975563,0.154,23.123312026713858,2.4699999999999998
20,54,23.036479138398775,0.13799999999999998,23.123649203621717,2.46
20,55,23.03602961016828,0.11800000000000001,23.12390040409577,2.48
20,56,23.03563423830219,0.11,23.124347090857412,2.4699999999999998
20,57,23.035279616662088,0.106,23.124681410228522,2.48
20,58,23.03492946185259,0.094,23.125141166317572,2.46
20,59,23.034569395767154,0.08800000000000001,23.125395217753873,2.48
20,60,23.034266654054168,0.076,23.125778589014338,2.48
21,0,23.4271791126571,12.066,23.39039841241681,10.75
21,1,23.29926398053274,8.200000000000001,23.277217378406228,7.449999999999999
21,2,23.25286648960886,6.851999999999999,23.238676664555026,6.18
21,3,23.222129334713244,5.922000000000001,23.214208049911576,5.55
21,4,23.200112872319327,5.322,23.19778305197466,5.029999999999999
21,5,23.18256555837924,4.782,23.18519680006231,4.590000000000001
21,6,23.168572139368873,4.367999999999999,23.175833536150233,4.29
21,7,23.15657265730802,4.006,23.168250915457442,4.03
21,8,23.146756634079235,3.694,23.1622621444038,3.8699999999999997
21,9,23.13748314438755,3.4139999999999997,23.15673814236178,3.74
21,10,23.12907078526949,3.16,23.151813778928883,3.5700000000000003
21,11,23.12235912529641,2.938,23.14826558468496,3.44
21,12,23.11517167689085,2.674,23.143847912777257,3.35
21,13,23.109247763714688,2.522,23.140783919644186,3.2800000000000002
21,14,23.103884008114907,2.3640000000000003,23.13802824110078,3.2199999999999998
21,15,23.099171458048712,2.2239999999999998,23.13578209021149,3.1300000000000003
21,16,23.094450822429742,2.062,23.133485131086527,3.08
21,17,23.090447686827442,1.928,23.13198037756087,3.05
21,18,23.086593308311866,1.81,23.13048641842875,3.01
21,19,23.083220157664176,1.69,23.129301289589506,2.97
21,20,23.080272465959844,1.6019999999999999,23.128512847158703,2.91
21,21,23.07743986291589,1.512,23.127691724991127,2.87
21,22,23.07509628590575,1.4040000000000001,23.127412278112814,2.8899999999999997
21,23,23.072229134055547,1.332,23.126544209568536,2.8400000000000003
21,24,23.069936978319603,1.254,23.126332735753806,2.8000000000000003
21,25,23.067653309629513,1.184,23.12585707019219,2.77
21,26,23.065587040805056,1.126,23.12561917718788,2.75
21,27,23.063734527365433,1.05,23.125451585189264,2.77
21,28,23.06161692420556,0.9820000000000001,23.124945358616532,2.8000000000000003
21,29,23.059859618696677,0.9339999999999999,23.124851550805477,2.8000000000000003
21,30,23.05846144604255,0.874,23.125038799733563,2.81
21,31,23.05674169212186,0.792,23.12490791890742,2.83
21,32,23.055238503201068,0.728,23.12471245544139,2.82
21,33,23.053926516426746,0.69,23.125019444874845,2.79
21,34,23.052593233458747,0.632,23.125106162953266,2.79
21,35,23.051472434530123,0.604,23.12538711032876,2.77
21,36,23.05027981066261,0.5680000000000001,23.125468356611808,2.76
21,37,23.049271293652435,0.53,23.125835185128018,2.77
21,38,23.048132072894994,0.494,23.125928224480305,2.7
21,39,23.04711894818941,0.45999999999999996,23.126278162114033,2.7
21,40,23.04615870298098,0.426,23.126449935479542,2.69
21,41,23.045255926277047,0.4,23.126683706473713,2.7
21,42,23.044366378461216,0.364,23.126882289851725,2.67
21,43,23.04362104448993,0.348,23.12726175146531,2.68
21,44,23.04284807455531,0.322,23.12755631295999,2.69
21,45,23.042121260166695,0.27999999999999997,23.12780171946704,2.69
21,46,23.041460561303847,0.258,23.128173016137815,2.6599999999999997
21,47,23.040751697880683,0.23800000000000002,23.12840835272822,2.64
21,48,23.04015641572671,0.22200000000000003,23.1287896965538,2.64
21,49,23.03955908044721,0.20400000000000001,23.129053226333124,2.6100000000000003
21,50,23.038980875721286,0.188,23.129350688203033,2.59
21,51,23.03848163591215,0.17600000000000002,23.12974788400094,2.6
21,52,23.037970283728303,0.166,23.130097106485774,2.54
21,53,23.037496342290854,0.154,23.130442048254917,2.56
21,54,23.037031314989612,0.148,23.13074152714499,2.5700000000000003
21,55,23.03661434037107,0.13799999999999998,23.13110075673397,2.5700000000000003
21,56,23.036207602752047,0.128,23.131444311510275,2.58
21,57,23.035833049996704,0.124,23.131824972186084,2.58
21,58,23.035462422958386,0.116,23.132105926014663,2.6
21,59,23.035130365834224,0.11199999999999999,23.132548670230374,2.6
21,60,23.03479947884601,0.1,23.132836966599346,2.6100000000000003
21,61,23.034490712447994,0.096,23.133129949348543,2.63
21,62,23.034201145392675,0.084,23.13353860801558,2.62
21,63,23.033890044641886,0.076,23.133759062232706,2.6
21,64,23.03363531833325,0.07200000000000001,23.13407957887005,2.63
21,65,23.033390241158163,0.06999999999999999,23.134516245980357,2.63
21,66,23.033172193554375,0.062,23.13481603957318,2.62
21,67,23.03293644818024,0.058,23.135108478675665,2.62
21,68,23.032750603268695,0.054,23.135475416685658,2.62
21,69,23.032546469308304,0.046,23.135812370508635,2.59
21,70,23.032374754161328,0.044000000000000004,23.136167131181782,2.6
21,71,23.0321961075862,0.044000000000000004,23.136490780471934,2.6
21,72,23.032035898712344,0.044000000000000004,23.13677542252852,2.6
21,73,23.03188308671673,0.04,23.137155098003262,2.6
21,74,23.031731616393117,0.038,23.137475004936448,2.6
21,75,23.031595303232358,0.036000000000000004,23.137833039356494,2.58
21,76,23.031458524762815,0.032,23.13811380458324,2.6
21,77,23.031326259539913,0.032,23.138475223436295,2.58
21,78,23.031209904332453,0.032,23.13872160345109,2.5700000000000003
21,79,23.031093188077598,0.032,23.139118232770706,2.5700000000000003
21,80,23.030991179115667,0.032,23.13940569965073,2.58
22,0,23.489349580109568,14.225999999999999,23.45535469279848,13.05
22,1,23.30862889933005,8.63,23.28559484789302,7.86
22,2,23.256805671015655,7.095999999999999,23.240423389777074,6.52
22,3,23.223001643340996,6.064,23.21294629565212,5.34
22,4,23.19966266177894,5.266,23.19516832911447,4.82
22,5,23.18202893066161,4.726,23.18240460504879,4.5600000000000005
22,6,23.16964498544285,4.354,23.174187345877716,4.2299999999999995
22,7,23.1583578514333,3.998,23.167011673355162,3.9800000000000004
22,8,23.148252077124816,3.7220000000000004,23.16071848793229,3.74
22,9,23.139305483650137,3.45,23.15525264563161,3.58
22,10,23.130290297032776,3.09,23.149769615037282,3.42
22,11,23.12326878427974,2.8899999999999997,23.145920558410072,3.3000000000000003
22,12,23.116630484989543,2.6679999999999997,23.142324515397455,3.2099999999999995
22,13,23.11100034259532,2.504,23.139549766333154,3.1199999999999997
22,14,23.105414075361946,2.334,23.136560491110902,3.0
22,15,23.100638341740176,2.178,23.13430511297242,2.97
22,16,23.09638136321488,2.0340000000000003,23.132559369175887,2.97
22,17,23.092327383359372,1.8900000000000001,23.130760339978117,2.92
22,18,23.08859307981861,1.7819999999999998,23.129376875073653,2.8899999999999997
22,19,23.08523854279205,1.688,23.128133000898227,2.86
22,20,23.081642561406042,1.572,23.12652661087219,2.82
22,21,23.078828562941613,1.49,23.12555317643567,2.81
22,22,23.07601843972463,1.39,23.124631276750215,2.77
22,23,23.073383292391977,1.328,23.1237291403449,2.73
22,24,23.070780318914437,1.262,23.12289477041279,2.69
22,25,23.068482467940367,1.166,23.122208443681064,2.7
22,26,23.066458267575616,1.1079999999999999,23.121828616845846,2.69
22,27,23.064377842545237,1.036,23.12134994722031,2.68
22,28,23.062491839277172,1.0,23.120922028725527,2.64
22,29,23.060708375302465,0.9400000000000001,23.120593680162948,2.58
22,30,23.059077915381227,0.8880000000000001,23.120437842516044,2.55
22,31,23.057725269835316,0.86,23.120451580431485,2.55
22,32,23.056222449173944,0.8099999999999999,23.120363541531606,2.55
22,33,23.05499145650287,0.77,23.120463785302306,2.53
22,34,23.053684122656016,0.728,23.120591126586184,2.5100000000000002
22,35,23.052520701091765,0.69,23.12081168904422,2.5100000000000002
22,36,23.051283518179524,0.65,23.12093179349725,2.5
22,37,23.050267793415294,0.628,23.121121451633023,2.4899999999999998
22,38,23.04905034677327,0.586,23.12128849673707,2.53
22,39,23.04806301053468,0.5479999999999999,23.121515786174452,2.4899999999999998
22,40,23.046944381498275,0.514,23.121606179396302,2.46
22,41,23.046053281222353,0.45199999999999996,23.121787122043212,2.48
22,42,23.045138842290747,0.428,23.12179230553263,2.48
22,43,23.044245840470214,0.406,23.122087535172987,2.4699999999999998
22,44,23.04336434469554,0.366,23.122077360652536,2.46
22,45,23.04262078019642,0.336,23.122441110231243,2.4299999999999997
22,46,23.041890795304106,0.314,23.122590799865556,2.42
22,47,23.041188392704132,0.296,23.12282792669479,2.4
22,48,23.040558817157994,0.27799999999999997,23.123046090619283,2.42
22,49,23.039933921648473,0.254,23.123263996486617,2.44
22,50,23.03932440266126,0.234,23.12354712975442,2.4699999999999998
22,51,23.03877233298393,0.20400000000000001,23.123701184943975,2.44
22,52,23.038201611356865,0.184,23.123918096203564,2.42
22,53,23.03770221201477,0.164,23.12417498905165,2.4
22,54,23.037272671369767,0.146,23.12436956850106,2.4
22,55,23.036787386699743,0.13799999999999998,23.124710739415203,2.4
22,56,23.03638493600682,0.126,23.124859892402466,2.4
22,57,23.03599079006236,0.116,23.125198757135124,2.4
22,58,23.03559600702847,0.108,23.12537467840187,2.42
22,59,23.03524002011333,0.104,23.125577685776904,2.41
22,60,23.03490704717159,0.1,23.125886163241375,2.41
22,61,23.03460482669543,0.092,23.126064199407363,2.4
22,62,23.03429778715021,0.084,23.12651976403194,2.41
22,63,23.034025522593232,0.078,23.12668504396272,2.41
22,64,23.03376276020019,0.078,23.1269645531209,2.4
22,65,23.033495344515742,0.074,23.127268164577753,2.3800000000000003
22,66,23.03326135823849,0.06999999999999999,23.127583718226465,2.4
22,67,23.033031174711716,0.066,23.127824256314724,2.39
22,68,23.032833000617526,0.064,23.128164293020586,2.39
22,69,23.0326360704842,0.062,23.128427453383946,2.4
22,70,23.032451216924656,0.062,23.12878302440628,2.4
22,71,23.032262794277855,0.062,23.12893079377218,2.41
22,72,23.032105419590774,0.06,23.12935752079147,2.39
22,73,23.031931157570835,0.054,23.129554217570146,2.37
22,74,23.03179233745358,0.052,23.129763643028273,2.34
22,75,23.031650253963335,0.048,23.130210882177554,2.36
22,76,23.031502346386734,0.044000000000000004,23.13042977951045,2.33
22,77,23.03139026875879,0.044000000000000004,23.13070838539409,2.35
22,78,23.031250123017355,0.042,23.13098868928287,2.35
22,79,23.03114286195422,0.04,23.13131435079235,2.34
22,80,23.031035045951104,0.038,23.131533817492173,2.34
22,81,23.030929834612337,0.036000000000000004,23.131823161426194,2.35
22,82,23.03082629883914,0.036000000000000004,23.13204419460839,2.35
22,83,23.030731168958088,0.034,23.132386231945503,2.33
22,84,23.03064933714563,0.032,23.13267938645618,2.36
22,85,23.030555093543512,0.032,23.132909100411034,2.34
22,86,23.03047559453484,0.03,23.13317443033009,2.35
22,87,23.03038961720583,0.03,23.133424935837635,2.35
22,88,23.030319717168915,0.03,23.133674948355196,2.36
22,89,23.030242690694077,0.03,23.134016949028346,2.36
22,90,23.030173082781168,0.03,23.13417204690898,2.35
22,91,23.030105733775688,0.027999999999999997,23.134460527872207,2.35
22,92,23.03004296627072,0.027999999999999997,23.134746440651384,2.35
22,93,23.029979867550594,0.027999999999999997,23.13493159288542,2.35
22,94,23.029920977001304,0.027999999999999997,23.13521978222896,2.35
22,95,23.029864779776986,0.027999999999999997,23.13544397805365,2.35
22,96,23.029809592180584,0.027999999999999997,23.135689681128426,2.34
22,97,23.02975648208173,0.026,23.13595512615064,2.35
22,98,23.029707315214967,0.024,23.136131439264012,2.34
22,99,23.029656490274608,0.024,23.13639002182274,2.35
22,100,23.029610616045343,0.022000000000000002,23.136611060803215,2.36
23,0,23.421084391434654,12.17,23.384473042663906,10.71
23,1,23.287008231947482,8.192,23.265670153317263,7.380000000000001
23,2,23.234559175559507,6.593999999999999,23.223279176623556,5.93
23,3,23.204438168310798,5.514,23.20064823406375,5.37
23,4,23.18458909842527,4.859999999999999,23.18739126050415,5.050000000000001
23,5,23.167944823495365,4.376,23.17645230815268,4.65
23,6,23.154384125070617,3.964,23.1683179177507,4.37
23,7,23.141449035150448,3.58,23.16021595305421,4.109999999999999
23,8,23.129289544024463,3.186,23.15252219265435,3.83
23,9,23.11985011716853,2.85,23.14710631624324,3.61
23,10,23.11063807400648,2.546,23.141797205318788,3.54
23,11,23.103171249490586,2.308,23.138086619201736,3.35
23,12,23.096249192189244,2.1,23.134756701286086,3.27
23,13,23.08998954844178,1.926,23.131716893995797,3.16
23,14,23.084600961805545,1.736,23.129875926365976,3.04
23,15,23.079923813337114,1.606,23.128179772886835,3.05
23,16,23.075834288650267,1.484,23.127272377983328,3.04
23,17,23.07254903992294,1.3639999999999999,23.12717953848545,3.02
23,18,23.068910671782543,1.264,23.12641058871836,3.05
23,19,23.06671685479946,1.194,23.1271168982694,2.9499999999999997
23,20,23.063326847422,1.0959999999999999,23.126600782860862,2.93
23,21,23.06051600765845,0.984,23.126339648822544,2.9000000000000004
23,22,23.060530428262112,1.04,23.12862964090824,2.94
23,23,23.05912921100072,0.996,23.129928737089458,2.9499999999999997
23,24,23.057087223999748,0.9299999999999999,23.1302729316414,2.91
23,25,23.054809581839944,0.86,23.13025425636626,2.91
23,26,23.052945755016506,0.796,23.130884329183,2.8899999999999997
23,27,23.050469637703582,0.7080000000000001,23.13056326100687,2.86
23,28,23.049397306201346,0.6839999999999999,23.131687451445295,2.82
23,29,23.04696947845446,0.588,23.13156226101774,2.77
23,30,23.045689242902927,0.538,23.132521453720305,2.75
23,31,23.044267788734608,0.506,23.133315683813947,2.76
23,32,23.0426825980344,0.416,23.133875176560032,2.77
23,33,23.041922286782718,0.402,23.135545710540445,2.76
23,34,23.04050479013083,0.344,23.136073024803657,2.77
23,35,23.039635015946622,0.318,23.13762047451485,2.76
23,36,23.038587380504914,0.27799999999999997,23.13820393207915,2.77
23,37,23.037465258812293,0.242,23.13894274172106,2.71
23,38,23.036635260808886,0.21,23.139869056141777,2.71
23,39,23.035959408096982,0.186,23.141133322605718,2.67
23,40,23.035227651950432,0.16199999999999998,23.14195386430046,2.65
23,41,23.0345425335271,0.148,23.142940149099502,2.63
23,42,23.03399634515157,0.134,23.14388853206812,2.62
23,43,23.033472478066493,0.12,23.144765128515765,2.6100000000000003
23,44,23.033008100541974,0.11,23.14570665484886,2.6
23,45,23.032576103371085,0.096,23.146381027924352,2.59
23,46,23.03223928945709,0.094,23.147475020474086,2.58
23,47,23.031920250065102,0.08,23.148324179045083,2.5700000000000003
23,48,23.031647983609048,0.074,23.149128068482085,2.5700000000000003
23,49,23.031361808408796,0.06999999999999999,23.14997710063603,2.5700000000000003
23,50,23.03115264647447,0.064,23.150871520701937,2.55
23,51,23.030940518203977,0.064,23.15157370677536,2.53
23,52,23.030753047403064,0.055999999999999994,23.152366087960473,2.56
23,53,23.030581655337404,0.048,23.153169763153258,2.56
23,54,23.030427138659007,0.042,23.153830386778612,2.56
23,55,23.030292156209402,0.038,23.154648913867387,2.5700000000000003
23,56,23.030153676644577,0.036000000000000004,23.155295327325327,2.58
23,57,23.03003126381412,0.034,23.156080094254328,2.56
23,58,23.029918094062893,0.032,23.156718971859185,2.54
23,59,23.02982356812256,0.03,23.15739500725043,2.5700000000000003
23,60,23.02972737167905,0.027999999999999997,23.15798321534918,2.56
24,0,25.315508926384506,75.938,25.315984201214015,75.94999999999999
24,1,25.283392366950423,69.842,25.283521232409214,69.46
24,2,25.139361218861033,67.44,25.13931276862237,67.28
24,3,24.591714500516066,52.516,24.58505244906866,51.559999999999995
24,4,24.27038935252918,39.861999999999995,24.251395765873315,38.41
24,5,24.016153879177477,31.656000000000002,23.985940229245905,29.049999999999997
24,6,23.853064780754735,25.25,23.814383727370007,22.759999999999998
24,7,23.735876236618477,20.704,23.69467116519372,18.62
24,8,23.641415566411354,17.446,23.602230125644386,15.39
24,9,23.568525861938294,15.306000000000001,23.53347718278956,13.83
24,10,23.51603853083212,13.888,23.485227161811753,12.97
24,11,23.477678941830384,12.895999999999999,23.450296276300914,11.97
24,12,23.44814471215643,12.021999999999998,23.42343448560382,11.200000000000001
24,13,23.424390648385444,11.344,23.401835654289478,10.7
24,14,23.40471005211124,10.836,23.383943955666542,10.26
24,15,23.387995954697015,10.363999999999999,23.36872436382382,9.91
24,16,23.373451129141408,9.926,23.355424900545994,9.47
24,17,23.360501967119788,9.56,23.343513560776632,9.15
24,18,23.348749035590398,9.229999999999999,23.332631455084375,8.76
24,19,23.33791989653773,8.974,23.322543553841925,8.43
24,20,23.327828619841263,8.654,23.313096932992536,8.1
24,21,23.318345754563996,8.392,23.304190626603678,7.7700000000000005
24,22,23.30937858848022,8.146,23.295756111066563,7.61
24,23,23.300859287547492,7.898,23.287745507923322,7.4399999999999995
